Date,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2007-01-01,58.13220338983051,779.8847457627119,334.5457627118644,69.89152542372881,554.5661016949152,269.16610169491526
2007-02-01,73.64335664335664,796.2517482517483,424.74825174825173,107.28321678321679,385.86713286713285,283.4020979020979
2007-03-01,73.8027397260274,779.4739726027398,491.4739726027397,143.27945205479452,432.9506849315068,377.76438356164385
2007-04-01,114.83804627249357,710.4215938303342,559.9331619537276,162.280205655527,393.3367609254499,406.09768637532136
2007-05-01,111.46049661399549,673.1354401805869,567.6343115124154,176.8374717832957,404.4356659142212,452.9841986455982
2007-06-01,99.85555555555555,686.1288888888889,569.3266666666667,147.47333333333333,488.87111111111113,486.78444444444443
2007-07-01,105.33557046979865,671.6263982102909,563.6979865771812,165.94630872483222,467.8523489932886,491.758389261745
2007-08-01,101.81971153846153,674.6850961538462,537.6850961538462,144.19230769230768,488.6754807692308,467.1057692307692
2007-09-01,84.4836956521739,714.1603260869565,495.64402173913044,121.29076086956522,516.8478260869565,418.6195652173913
2007-10-01,62.38529411764706,767.7647058823529,423.9470588235294,78.13529411764706,552.1411764705882,334.2529411764706
2007-11-01,53.706713780918726,796.303886925795,358.52296819787983,96.51943462897526,517.452296819788,305.53003533568904
2007-12-01,58.07885304659498,758.9247311827957,308.921146953405,66.37275985663082,328.97849462365593,175.2078853046595
