Date,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2000-01-01,53.70169491525424,764.6271186440678,324.6,117.39322033898306,312.7864406779661,232.73220338983052
2000-02-01,63.62587412587413,814.5034965034965,420.02797202797206,136.34965034965035,369.27272727272725,297.7762237762238
2000-03-01,84.94535519125684,756.0081967213115,494.0327868852459,154.13114754098362,393.224043715847,375.4016393442623
2000-04-01,108.65128205128205,723.2923076923076,561.5717948717949,166.9820512820513,508.2923076923077,485.26153846153846
2000-05-01,110.47855530474041,684.9006772009029,572.6546275395034,155.95033860045146,460.23024830699774,472.4379232505643
2000-06-01,93.92222222222222,708.3111111111111,575.1844444444445,136.61555555555555,536.6444444444444,510.37333333333333
2000-07-01,100.70403587443946,690.4170403587444,568.9417040358744,136.57399103139014,550.3811659192825,513.2107623318385
2000-08-01,104.22650602409638,678.9783132530121,543.2265060240964,150.57590361445784,520.3493975903615,494.9060240963855
2000-09-01,78.21525885558583,746.8964577656676,503.7983651226158,112.10626702997276,588.3405994550409,449.40871934604905
2000-10-01,66.95588235294117,750.7411764705882,421.08529411764704,112.24705882352941,454.8735294117647,330.9764705882353
2000-11-01,62.851063829787236,783.8617021276596,362.14539007092196,99.24113475177305,496.4148936170213,290.47163120567376
2000-12-01,57.681003584229394,749.7168458781362,305.80286738351253,100.05017921146954,406.26881720430106,231.99283154121864
