Date,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2021-01-01,53.69032258064516,724.0516129032258,311.7806451612903,79.18387096774194,350.958064516129,208.80645161290323
2021-02-01,66.0622950819672,775.7737704918032,407.7245901639344,132.38360655737705,427.02295081967213,323.4131147540984
2021-03-01,75.05526315789474,749.7,479.3157894736842,118.5657894736842,414.2684210526316,343.7447368421053
2021-04-01,101.18204488778055,714.0074812967581,546.7655860349128,129.94513715710724,474.32668329177056,430.31172069825436
2021-05-01,102.54211663066954,654.634989200864,543.3023758099353,172.04103671706264,304.9719222462203,381.0820734341253
2021-06-01,101.08222222222223,678.7777777777778,564.0511111111111,131.5088888888889,557.4844444444444,514.2733333333333
2021-07-01,114.50862068965517,619.7349137931035,536.3900862068965,141.8469827586207,484.0538793103448,469.5409482758621
2021-08-01,119.57511737089202,610.2535211267606,516.9647887323944,148.04460093896714,479.28169014084506,466.25821596244134
2021-09-01,94.8298969072165,629.0721649484536,457.590206185567,117.73195876288659,499.180412371134,408.4871134020619
2021-10-01,60.518950437317784,759.463556851312,417.801749271137,88.67930029154519,525.9883381924199,338.7521865889213
2021-11-01,50.0551948051948,717.538961038961,322.68506493506493,84.93831168831169,404.44805194805195,241.91558441558442
2021-12-01,44.415770609319,789.9605734767025,303.5663082437276,77.60215053763442,497.7383512544803,251.02867383512546
