Date,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2010-01-01,57.20338983050848,760.9593220338983,328.23728813559325,108.47457627118644,250.4,196.28474576271188
2010-02-01,75.71678321678321,785.3216783216783,423.4825174825175,122.3041958041958,327.81468531468533,270.0104895104895
2010-03-01,83.84109589041095,762.0,495.6027397260274,141.0904109589041,295.3643835616438,309.6657534246575
2010-04-01,110.55269922879178,708.4473007712082,555.0179948586118,178.30334190231363,419.09768637532136,444.60411311053986
2010-05-01,101.88487584650113,701.3814898419864,573.9593679458239,149.39729119638827,445.1354401805869,451.74040632054175
2010-06-01,97.06,683.2755555555556,564.3533333333334,149.16666666666666,480.5777777777778,487.79777777777775
2010-07-01,88.74215246636771,713.9394618834081,569.2937219730942,147.6390134529148,494.1255605381166,480.7174887892377
2010-08-01,84.53125,730.8485576923077,549.7067307692307,143.65144230769232,543.5384615384615,489.7331730769231
2010-09-01,75.67302452316076,743.700272479564,500.22615803814716,112.73569482288828,551.4468664850136,425.97275204359676
2010-10-01,61.59705882352941,774.35,425.3794117647059,96.4235294117647,592.1764705882352,381.27647058823527
2010-11-01,54.4113475177305,798.0673758865248,359.24468085106383,89.87943262411348,470.31205673758865,277.7659574468085
2010-12-01,52.88172043010753,759.5376344086021,303.56272401433694,103.72759856630825,317.0501792114695,210.2652329749104
