Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623099,-,-,-,40.01,-99.74,-6,705,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2004,1,1,0,30,0,0,0,0,0,0
2004,1,1,1,30,0,0,0,0,0,0
2004,1,1,2,30,0,0,0,0,0,0
2004,1,1,3,30,0,0,0,0,0,0
2004,1,1,4,30,0,0,0,0,0,0
2004,1,1,5,30,0,0,0,0,0,0
2004,1,1,6,30,0,0,0,0,0,0
2004,1,1,7,30,0,0,0,0,0,0
2004,1,1,8,30,21,469,54,27,0,27
2004,1,1,9,30,41,762,209,116,10,118
2004,1,1,10,30,51,878,349,149,391,282
2004,1,1,11,30,56,932,446,56,932,446
2004,1,1,12,30,57,952,488,57,952,488
2004,1,1,13,30,55,946,471,55,946,471
2004,1,1,14,30,51,911,396,51,911,396
2004,1,1,15,30,44,828,271,44,828,271
2004,1,1,16,30,30,634,117,30,634,117
2004,1,1,17,30,0,0,0,0,0,0
2004,1,1,18,30,0,0,0,0,0,0
2004,1,1,19,30,0,0,0,0,0,0
2004,1,1,20,30,0,0,0,0,0,0
2004,1,1,21,30,0,0,0,0,0,0
2004,1,1,22,30,0,0,0,0,0,0
2004,1,1,23,30,0,0,0,0,0,0
2004,1,2,0,30,0,0,0,0,0,0
2004,1,2,1,30,0,0,0,0,0,0
2004,1,2,2,30,0,0,0,0,0,0
2004,1,2,3,30,0,0,0,0,0,0
2004,1,2,4,30,0,0,0,0,0,0
2004,1,2,5,30,0,0,0,0,0,0
2004,1,2,6,30,0,0,0,0,0,0
2004,1,2,7,30,0,0,0,0,0,0
2004,1,2,8,30,19,464,52,19,464,52
2004,1,2,9,30,36,755,203,120,18,124
2004,1,2,10,30,45,868,341,152,313,259
2004,1,2,11,30,53,911,435,164,417,339
2004,1,2,12,30,55,928,477,152,552,403
2004,1,2,13,30,56,914,459,130,706,441
2004,1,2,14,30,55,870,386,155,404,309
2004,1,2,15,30,49,780,264,135,145,175
2004,1,2,16,30,34,584,114,72,162,95
2004,1,2,17,30,0,0,0,0,0,0
2004,1,2,18,30,0,0,0,0,0,0
2004,1,2,19,30,0,0,0,0,0,0
2004,1,2,20,30,0,0,0,0,0,0
2004,1,2,21,30,0,0,0,0,0,0
2004,1,2,22,30,0,0,0,0,0,0
2004,1,2,23,30,0,0,0,0,0,0
2004,1,3,0,30,0,0,0,0,0,0
2004,1,3,1,30,0,0,0,0,0,0
2004,1,3,2,30,0,0,0,0,0,0
2004,1,3,3,30,0,0,0,0,0,0
2004,1,3,4,30,0,0,0,0,0,0
2004,1,3,5,30,0,0,0,0,0,0
2004,1,3,6,30,0,0,0,0,0,0
2004,1,3,7,30,0,0,0,0,0,0
2004,1,3,8,30,24,372,50,22,0,22
2004,1,3,9,30,49,682,200,90,12,92
2004,1,3,10,30,62,809,338,203,64,225
2004,1,3,11,30,67,872,434,20,0,20
2004,1,3,12,30,69,896,477,249,34,265
2004,1,3,13,30,68,888,461,195,7,197
2004,1,3,14,30,63,850,388,69,0,69
2004,1,3,15,30,55,762,267,95,1,96
2004,1,3,16,30,37,560,116,11,0,11
2004,1,3,17,30,0,0,0,0,0,0
2004,1,3,18,30,0,0,0,0,0,0
2004,1,3,19,30,0,0,0,0,0,0
2004,1,3,20,30,0,0,0,0,0,0
2004,1,3,21,30,0,0,0,0,0,0
2004,1,3,22,30,0,0,0,0,0,0
2004,1,3,23,30,0,0,0,0,0,0
2004,1,4,0,30,0,0,0,0,0,0
2004,1,4,1,30,0,0,0,0,0,0
2004,1,4,2,30,0,0,0,0,0,0
2004,1,4,3,30,0,0,0,0,0,0
2004,1,4,4,30,0,0,0,0,0,0
2004,1,4,5,30,0,0,0,0,0,0
2004,1,4,6,30,0,0,0,0,0,0
2004,1,4,7,30,0,0,0,0,0,0
2004,1,4,8,30,28,310,50,28,310,50
2004,1,4,9,30,62,652,206,62,652,206
2004,1,4,10,30,79,798,352,80,0,80
2004,1,4,11,30,86,872,454,120,0,120
2004,1,4,12,30,83,913,501,196,0,196
2004,1,4,13,30,81,918,489,219,1,220
2004,1,4,14,30,73,883,412,128,0,128
2004,1,4,15,30,65,772,283,57,0,57
2004,1,4,16,30,43,564,123,43,564,123
2004,1,4,17,30,0,0,0,0,0,0
2004,1,4,18,30,0,0,0,0,0,0
2004,1,4,19,30,0,0,0,0,0,0
2004,1,4,20,30,0,0,0,0,0,0
2004,1,4,21,30,0,0,0,0,0,0
2004,1,4,22,30,0,0,0,0,0,0
2004,1,4,23,30,0,0,0,0,0,0
2004,1,5,0,30,0,0,0,0,0,0
2004,1,5,1,30,0,0,0,0,0,0
2004,1,5,2,30,0,0,0,0,0,0
2004,1,5,3,30,0,0,0,0,0,0
2004,1,5,4,30,0,0,0,0,0,0
2004,1,5,5,30,0,0,0,0,0,0
2004,1,5,6,30,0,0,0,0,0,0
2004,1,5,7,30,0,0,0,0,0,0
2004,1,5,8,30,26,404,55,19,0,19
2004,1,5,9,30,57,716,216,57,716,216
2004,1,5,10,30,75,844,364,128,0,128
2004,1,5,11,30,84,906,468,241,2,242
2004,1,5,12,30,86,935,515,86,935,515
2004,1,5,13,30,86,923,498,203,6,206
2004,1,5,14,30,81,876,420,237,40,253
2004,1,5,15,30,67,785,290,67,785,290
2004,1,5,16,30,43,611,132,43,611,132
2004,1,5,17,30,0,0,0,0,0,0
2004,1,5,18,30,0,0,0,0,0,0
2004,1,5,19,30,0,0,0,0,0,0
2004,1,5,20,30,0,0,0,0,0,0
2004,1,5,21,30,0,0,0,0,0,0
2004,1,5,22,30,0,0,0,0,0,0
2004,1,5,23,30,0,0,0,0,0,0
2004,1,6,0,30,0,0,0,0,0,0
2004,1,6,1,30,0,0,0,0,0,0
2004,1,6,2,30,0,0,0,0,0,0
2004,1,6,3,30,0,0,0,0,0,0
2004,1,6,4,30,0,0,0,0,0,0
2004,1,6,5,30,0,0,0,0,0,0
2004,1,6,6,30,0,0,0,0,0,0
2004,1,6,7,30,0,0,0,0,0,0
2004,1,6,8,30,22,517,59,22,0,22
2004,1,6,9,30,44,808,223,44,808,223
2004,1,6,10,30,56,922,373,56,922,373
2004,1,6,11,30,64,974,478,64,974,478
2004,1,6,12,30,78,971,526,78,971,526
2004,1,6,13,30,75,970,510,75,970,510
2004,1,6,14,30,67,940,433,67,940,433
2004,1,6,15,30,54,869,303,54,869,303
2004,1,6,16,30,36,692,139,36,692,139
2004,1,6,17,30,0,0,0,0,0,0
2004,1,6,18,30,0,0,0,0,0,0
2004,1,6,19,30,0,0,0,0,0,0
2004,1,6,20,30,0,0,0,0,0,0
2004,1,6,21,30,0,0,0,0,0,0
2004,1,6,22,30,0,0,0,0,0,0
2004,1,6,23,30,0,0,0,0,0,0
2004,1,7,0,30,0,0,0,0,0,0
2004,1,7,1,30,0,0,0,0,0,0
2004,1,7,2,30,0,0,0,0,0,0
2004,1,7,3,30,0,0,0,0,0,0
2004,1,7,4,30,0,0,0,0,0,0
2004,1,7,5,30,0,0,0,0,0,0
2004,1,7,6,30,0,0,0,0,0,0
2004,1,7,7,30,0,0,0,0,0,0
2004,1,7,8,30,23,415,53,19,0,19
2004,1,7,9,30,48,722,208,39,0,39
2004,1,7,10,30,61,841,351,118,5,120
2004,1,7,11,30,69,896,451,236,28,248
2004,1,7,12,30,71,918,496,272,40,290
2004,1,7,13,30,70,914,481,281,71,313
2004,1,7,14,30,63,880,408,223,60,246
2004,1,7,15,30,53,800,284,132,11,135
2004,1,7,16,30,36,618,129,43,1,43
2004,1,7,17,30,0,0,0,0,0,0
2004,1,7,18,30,0,0,0,0,0,0
2004,1,7,19,30,0,0,0,0,0,0
2004,1,7,20,30,0,0,0,0,0,0
2004,1,7,21,30,0,0,0,0,0,0
2004,1,7,22,30,0,0,0,0,0,0
2004,1,7,23,30,0,0,0,0,0,0
2004,1,8,0,30,0,0,0,0,0,0
2004,1,8,1,30,0,0,0,0,0,0
2004,1,8,2,30,0,0,0,0,0,0
2004,1,8,3,30,0,0,0,0,0,0
2004,1,8,4,30,0,0,0,0,0,0
2004,1,8,5,30,0,0,0,0,0,0
2004,1,8,6,30,0,0,0,0,0,0
2004,1,8,7,30,0,0,0,0,0,0
2004,1,8,8,30,21,453,54,21,453,54
2004,1,8,9,30,43,745,210,43,745,210
2004,1,8,10,30,57,852,352,57,852,352
2004,1,8,11,30,65,905,452,65,905,452
2004,1,8,12,30,72,916,498,72,916,498
2004,1,8,13,30,73,903,481,73,903,481
2004,1,8,14,30,68,868,410,68,868,410
2004,1,8,15,30,59,782,287,59,782,287
2004,1,8,16,30,40,595,131,40,595,131
2004,1,8,17,30,0,0,0,0,0,0
2004,1,8,18,30,0,0,0,0,0,0
2004,1,8,19,30,0,0,0,0,0,0
2004,1,8,20,30,0,0,0,0,0,0
2004,1,8,21,30,0,0,0,0,0,0
2004,1,8,22,30,0,0,0,0,0,0
2004,1,8,23,30,0,0,0,0,0,0
2004,1,9,0,30,0,0,0,0,0,0
2004,1,9,1,30,0,0,0,0,0,0
2004,1,9,2,30,0,0,0,0,0,0
2004,1,9,3,30,0,0,0,0,0,0
2004,1,9,4,30,0,0,0,0,0,0
2004,1,9,5,30,0,0,0,0,0,0
2004,1,9,6,30,0,0,0,0,0,0
2004,1,9,7,30,0,0,0,0,0,0
2004,1,9,8,30,23,433,54,22,0,22
2004,1,9,9,30,46,733,211,111,2,112
2004,1,9,10,30,58,854,355,194,8,197
2004,1,9,11,30,65,910,456,237,6,239
2004,1,9,12,30,72,923,503,311,36,328
2004,1,9,13,30,71,917,488,71,917,488
2004,1,9,14,30,65,883,415,65,883,415
2004,1,9,15,30,56,798,291,56,798,291
2004,1,9,16,30,38,627,136,38,627,136
2004,1,9,17,30,0,0,0,0,0,0
2004,1,9,18,30,0,0,0,0,0,0
2004,1,9,19,30,0,0,0,0,0,0
2004,1,9,20,30,0,0,0,0,0,0
2004,1,9,21,30,0,0,0,0,0,0
2004,1,9,22,30,0,0,0,0,0,0
2004,1,9,23,30,0,0,0,0,0,0
2004,1,10,0,30,0,0,0,0,0,0
2004,1,10,1,30,0,0,0,0,0,0
2004,1,10,2,30,0,0,0,0,0,0
2004,1,10,3,30,0,0,0,0,0,0
2004,1,10,4,30,0,0,0,0,0,0
