Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623099,-,-,-,40.01,-99.74,-6,705,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2021,1,1,0,30,0,0,0,0,0,0
2021,1,1,1,30,0,0,0,0,0,0
2021,1,1,2,30,0,0,0,0,0,0
2021,1,1,3,30,0,0,0,0,0,0
2021,1,1,4,30,0,0,0,0,0,0
2021,1,1,5,30,0,0,0,0,0,0
2021,1,1,6,30,0,0,0,0,0,0
2021,1,1,7,30,0,0,0,0,0,0
2021,1,1,8,30,25,390,53,27,1,27
2021,1,1,9,30,48,709,205,73,537,192
2021,1,1,10,30,60,833,344,60,833,344
2021,1,1,11,30,67,892,442,67,892,442
2021,1,1,12,30,69,914,484,69,914,484
2021,1,1,13,30,66,910,467,66,910,467
2021,1,1,14,30,60,875,392,60,875,392
2021,1,1,15,30,50,792,269,141,330,232
2021,1,1,16,30,34,592,116,78,48,85
2021,1,1,17,30,3,34,2,1,0,1
2021,1,1,18,30,0,0,0,0,0,0
2021,1,1,19,30,0,0,0,0,0,0
2021,1,1,20,30,0,0,0,0,0,0
2021,1,1,21,30,0,0,0,0,0,0
2021,1,1,22,30,0,0,0,0,0,0
2021,1,1,23,30,0,0,0,0,0,0
2021,1,2,0,30,0,0,0,0,0,0
2021,1,2,1,30,0,0,0,0,0,0
2021,1,2,2,30,0,0,0,0,0,0
2021,1,2,3,30,0,0,0,0,0,0
2021,1,2,4,30,0,0,0,0,0,0
2021,1,2,5,30,0,0,0,0,0,0
2021,1,2,6,30,0,0,0,0,0,0
2021,1,2,7,30,0,0,0,0,0,0
2021,1,2,8,30,23,432,54,34,59,38
2021,1,2,9,30,44,738,207,44,738,207
2021,1,2,10,30,55,858,348,55,858,348
2021,1,2,11,30,62,912,446,62,912,446
2021,1,2,12,30,66,929,489,66,929,489
2021,1,2,13,30,63,924,472,63,924,472
2021,1,2,14,30,59,887,398,59,887,398
2021,1,2,15,30,50,807,275,50,807,275
2021,1,2,16,30,34,616,120,34,616,120
2021,1,2,17,30,3,39,2,3,39,2
2021,1,2,18,30,0,0,0,0,0,0
2021,1,2,19,30,0,0,0,0,0,0
2021,1,2,20,30,0,0,0,0,0,0
2021,1,2,21,30,0,0,0,0,0,0
2021,1,2,22,30,0,0,0,0,0,0
2021,1,2,23,30,0,0,0,0,0,0
2021,1,3,0,30,0,0,0,0,0,0
2021,1,3,1,30,0,0,0,0,0,0
2021,1,3,2,30,0,0,0,0,0,0
2021,1,3,3,30,0,0,0,0,0,0
2021,1,3,4,30,0,0,0,0,0,0
2021,1,3,5,30,0,0,0,0,0,0
2021,1,3,6,30,0,0,0,0,0,0
2021,1,3,7,30,0,0,0,0,0,0
2021,1,3,8,30,22,440,53,22,440,53
2021,1,3,9,30,39,746,204,39,746,204
2021,1,3,10,30,46,867,342,46,867,342
2021,1,3,11,30,49,921,438,49,921,438
2021,1,3,12,30,52,944,484,52,944,484
2021,1,3,13,30,51,938,468,51,938,468
2021,1,3,14,30,49,901,395,49,901,395
2021,1,3,15,30,43,818,273,43,818,273
2021,1,3,16,30,32,633,122,32,633,122
2021,1,3,17,30,4,41,3,4,41,3
2021,1,3,18,30,0,0,0,0,0,0
2021,1,3,19,30,0,0,0,0,0,0
2021,1,3,20,30,0,0,0,0,0,0
2021,1,3,21,30,0,0,0,0,0,0
2021,1,3,22,30,0,0,0,0,0,0
2021,1,3,23,30,0,0,0,0,0,0
2021,1,4,0,30,0,0,0,0,0,0
2021,1,4,1,30,0,0,0,0,0,0
2021,1,4,2,30,0,0,0,0,0,0
2021,1,4,3,30,0,0,0,0,0,0
2021,1,4,4,30,0,0,0,0,0,0
2021,1,4,5,30,0,0,0,0,0,0
2021,1,4,6,30,0,0,0,0,0,0
2021,1,4,7,30,0,0,0,0,0,0
2021,1,4,8,30,21,473,55,23,382,50
2021,1,4,9,30,36,779,209,36,779,209
2021,1,4,10,30,44,894,350,44,894,350
2021,1,4,11,30,50,943,449,50,943,449
2021,1,4,12,30,54,958,494,54,958,494
2021,1,4,13,30,54,950,478,54,950,478
2021,1,4,14,30,52,915,405,52,915,405
2021,1,4,15,30,45,833,281,45,833,281
2021,1,4,16,30,33,642,126,33,642,126
2021,1,4,17,30,4,42,3,4,42,3
2021,1,4,18,30,0,0,0,0,0,0
2021,1,4,19,30,0,0,0,0,0,0
2021,1,4,20,30,0,0,0,0,0,0
2021,1,4,21,30,0,0,0,0,0,0
2021,1,4,22,30,0,0,0,0,0,0
2021,1,4,23,30,0,0,0,0,0,0
2021,1,5,0,30,0,0,0,0,0,0
2021,1,5,1,30,0,0,0,0,0,0
2021,1,5,2,30,0,0,0,0,0,0
2021,1,5,3,30,0,0,0,0,0,0
2021,1,5,4,30,0,0,0,0,0,0
2021,1,5,5,30,0,0,0,0,0,0
2021,1,5,6,30,0,0,0,0,0,0
2021,1,5,7,30,0,0,0,0,0,0
2021,1,5,8,30,24,408,53,29,2,29
2021,1,5,9,30,43,715,202,89,15,92
2021,1,5,10,30,52,837,340,158,75,184
2021,1,5,11,30,59,890,437,205,84,241
2021,1,5,12,30,62,906,479,189,379,364
2021,1,5,13,30,61,897,463,179,408,362
2021,1,5,14,30,58,858,391,58,858,391
2021,1,5,15,30,50,774,271,112,66,131
2021,1,5,16,30,36,578,121,53,27,57
2021,1,5,17,30,4,34,3,1,0,1
2021,1,5,18,30,0,0,0,0,0,0
2021,1,5,19,30,0,0,0,0,0,0
2021,1,5,20,30,0,0,0,0,0,0
2021,1,5,21,30,0,0,0,0,0,0
2021,1,5,22,30,0,0,0,0,0,0
2021,1,5,23,30,0,0,0,0,0,0
2021,1,6,0,30,0,0,0,0,0,0
2021,1,6,1,30,0,0,0,0,0,0
2021,1,6,2,30,0,0,0,0,0,0
2021,1,6,3,30,0,0,0,0,0,0
2021,1,6,4,30,0,0,0,0,0,0
2021,1,6,5,30,0,0,0,0,0,0
2021,1,6,6,30,0,0,0,0,0,0
2021,1,6,7,30,0,0,0,0,0,0
2021,1,6,8,30,28,312,50,7,0,7
2021,1,6,9,30,53,639,196,17,0,17
2021,1,6,10,30,67,779,335,80,11,84
2021,1,6,11,30,73,848,434,81,0,81
2021,1,6,12,30,73,883,481,218,20,227
2021,1,6,13,30,70,886,469,134,0,134
2021,1,6,14,30,63,857,398,66,0,66
2021,1,6,15,30,52,785,279,78,0,78
2021,1,6,16,30,37,600,127,30,1,30
2021,1,6,17,30,6,67,5,1,0,1
2021,1,6,18,30,0,0,0,0,0,0
2021,1,6,19,30,0,0,0,0,0,0
2021,1,6,20,30,0,0,0,0,0,0
2021,1,6,21,30,0,0,0,0,0,0
2021,1,6,22,30,0,0,0,0,0,0
2021,1,6,23,30,0,0,0,0,0,0
2021,1,7,0,30,0,0,0,0,0,0
2021,1,7,1,30,0,0,0,0,0,0
2021,1,7,2,30,0,0,0,0,0,0
2021,1,7,3,30,0,0,0,0,0,0
2021,1,7,4,30,0,0,0,0,0,0
2021,1,7,5,30,0,0,0,0,0,0
2021,1,7,6,30,0,0,0,0,0,0
2021,1,7,7,30,0,0,0,0,0,0
2021,1,7,8,30,31,231,48,7,0,7
2021,1,7,9,30,67,562,193,10,0,10
2021,1,7,10,30,84,718,332,20,0,20
2021,1,7,11,30,91,795,431,64,0,64
2021,1,7,12,30,93,827,477,71,0,71
2021,1,7,13,30,89,832,465,48,0,48
2021,1,7,14,30,82,793,394,57,0,57
2021,1,7,15,30,69,695,272,26,0,26
2021,1,7,16,30,48,495,124,12,0,12
2021,1,7,17,30,5,40,5,1,0,1
2021,1,7,18,30,0,0,0,0,0,0
2021,1,7,19,30,0,0,0,0,0,0
2021,1,7,20,30,0,0,0,0,0,0
2021,1,7,21,30,0,0,0,0,0,0
2021,1,7,22,30,0,0,0,0,0,0
2021,1,7,23,30,0,0,0,0,0,0
2021,1,8,0,30,0,0,0,0,0,0
2021,1,8,1,30,0,0,0,0,0,0
2021,1,8,2,30,0,0,0,0,0,0
