Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623099,-,-,-,40.01,-99.74,-6,705,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2009,1,1,0,30,0,0,0,0,0,0
2009,1,1,1,30,0,0,0,0,0,0
2009,1,1,2,30,0,0,0,0,0,0
2009,1,1,3,30,0,0,0,0,0,0
2009,1,1,4,30,0,0,0,0,0,0
2009,1,1,5,30,0,0,0,0,0,0
2009,1,1,6,30,0,0,0,0,0,0
2009,1,1,7,30,0,0,0,0,0,0
2009,1,1,8,30,21,423,51,31,5,31
2009,1,1,9,30,40,729,201,103,4,104
2009,1,1,10,30,49,851,338,165,39,179
2009,1,1,11,30,52,908,433,203,74,234
2009,1,1,12,30,58,919,476,145,610,422
2009,1,1,13,30,57,911,459,267,90,307
2009,1,1,14,30,54,874,385,191,323,314
2009,1,1,15,30,52,763,262,146,111,176
2009,1,1,16,30,35,564,112,74,37,79
2009,1,1,17,30,0,0,0,0,0,0
2009,1,1,18,30,0,0,0,0,0,0
2009,1,1,19,30,0,0,0,0,0,0
2009,1,1,20,30,0,0,0,0,0,0
2009,1,1,21,30,0,0,0,0,0,0
2009,1,1,22,30,0,0,0,0,0,0
2009,1,1,23,30,0,0,0,0,0,0
2009,1,2,0,30,0,0,0,0,0,0
2009,1,2,1,30,0,0,0,0,0,0
2009,1,2,2,30,0,0,0,0,0,0
2009,1,2,3,30,0,0,0,0,0,0
2009,1,2,4,30,0,0,0,0,0,0
2009,1,2,5,30,0,0,0,0,0,0
2009,1,2,6,30,0,0,0,0,0,0
2009,1,2,7,30,0,0,0,0,0,0
2009,1,2,8,30,20,452,52,20,452,52
2009,1,2,9,30,39,743,203,113,97,135
2009,1,2,10,30,48,866,343,122,484,287
2009,1,2,11,30,54,917,440,54,917,440
2009,1,2,12,30,53,941,481,269,192,357
2009,1,2,13,30,53,933,465,208,246,317
2009,1,2,14,30,49,897,392,228,58,250
2009,1,2,15,30,42,817,270,42,817,270
2009,1,2,16,30,29,632,117,75,99,89
2009,1,2,17,30,0,0,0,0,0,0
2009,1,2,18,30,0,0,0,0,0,0
2009,1,2,19,30,0,0,0,0,0,0
2009,1,2,20,30,0,0,0,0,0,0
2009,1,2,21,30,0,0,0,0,0,0
2009,1,2,22,30,0,0,0,0,0,0
2009,1,2,23,30,0,0,0,0,0,0
2009,1,3,0,30,0,0,0,0,0,0
2009,1,3,1,30,0,0,0,0,0,0
2009,1,3,2,30,0,0,0,0,0,0
2009,1,3,3,30,0,0,0,0,0,0
2009,1,3,4,30,0,0,0,0,0,0
2009,1,3,5,30,0,0,0,0,0,0
2009,1,3,6,30,0,0,0,0,0,0
2009,1,3,7,30,0,0,0,0,0,0
2009,1,3,8,30,25,330,48,26,1,26
2009,1,3,9,30,50,660,196,9,0,9
2009,1,3,10,30,62,799,335,16,0,16
2009,1,3,11,30,69,858,432,33,0,33
2009,1,3,12,30,78,863,473,14,0,14
2009,1,3,13,30,75,865,459,261,49,282
2009,1,3,14,30,67,828,385,219,203,297
2009,1,3,15,30,56,751,267,160,28,167
2009,1,3,16,30,37,552,116,44,0,44
2009,1,3,17,30,0,0,0,0,0,0
2009,1,3,18,30,0,0,0,0,0,0
2009,1,3,19,30,0,0,0,0,0,0
2009,1,3,20,30,0,0,0,0,0,0
2009,1,3,21,30,0,0,0,0,0,0
2009,1,3,22,30,0,0,0,0,0,0
2009,1,3,23,30,0,0,0,0,0,0
2009,1,4,0,30,0,0,0,0,0,0
2009,1,4,1,30,0,0,0,0,0,0
2009,1,4,2,30,0,0,0,0,0,0
2009,1,4,3,30,0,0,0,0,0,0
2009,1,4,4,30,0,0,0,0,0,0
2009,1,4,5,30,0,0,0,0,0,0
2009,1,4,6,30,0,0,0,0,0,0
2009,1,4,7,30,0,0,0,0,0,0
2009,1,4,8,30,24,418,53,25,0,25
2009,1,4,9,30,46,733,209,133,47,143
2009,1,4,10,30,57,860,352,165,359,288
2009,1,4,11,30,63,916,451,181,429,362
2009,1,4,12,30,64,939,495,168,509,401
2009,1,4,13,30,64,931,479,178,456,381
2009,1,4,14,30,60,894,405,200,244,294
2009,1,4,15,30,51,810,281,155,79,177
2009,1,4,16,30,35,618,125,78,156,101
2009,1,4,17,30,0,0,0,0,0,0
2009,1,4,18,30,0,0,0,0,0,0
2009,1,4,19,30,0,0,0,0,0,0
2009,1,4,20,30,0,0,0,0,0,0
2009,1,4,21,30,0,0,0,0,0,0
2009,1,4,22,30,0,0,0,0,0,0
2009,1,4,23,30,0,0,0,0,0,0
2009,1,5,0,30,0,0,0,0,0,0
2009,1,5,1,30,0,0,0,0,0,0
2009,1,5,2,30,0,0,0,0,0,0
2009,1,5,3,30,0,0,0,0,0,0
2009,1,5,4,30,0,0,0,0,0,0
2009,1,5,5,30,0,0,0,0,0,0
2009,1,5,6,30,0,0,0,0,0,0
2009,1,5,7,30,0,0,0,0,0,0
2009,1,5,8,30,21,470,54,21,470,54
2009,1,5,9,30,39,781,213,39,781,213
2009,1,5,10,30,46,900,355,46,900,355
2009,1,5,11,30,51,953,455,51,953,455
2009,1,5,12,30,53,972,500,53,972,500
2009,1,5,13,30,52,966,485,52,966,485
2009,1,5,14,30,48,934,411,48,934,411
2009,1,5,15,30,42,858,287,42,858,287
2009,1,5,16,30,29,685,130,29,685,130
2009,1,5,17,30,0,0,0,0,0,0
2009,1,5,18,30,0,0,0,0,0,0
2009,1,5,19,30,0,0,0,0,0,0
2009,1,5,20,30,0,0,0,0,0,0
2009,1,5,21,30,0,0,0,0,0,0
2009,1,5,22,30,0,0,0,0,0,0
2009,1,5,23,30,0,0,0,0,0,0
2009,1,6,0,30,0,0,0,0,0,0
2009,1,6,1,30,0,0,0,0,0,0
2009,1,6,2,30,0,0,0,0,0,0
2009,1,6,3,30,0,0,0,0,0,0
2009,1,6,4,30,0,0,0,0,0,0
2009,1,6,5,30,0,0,0,0,0,0
2009,1,6,6,30,0,0,0,0,0,0
2009,1,6,7,30,0,0,0,0,0,0
2009,1,6,8,30,21,460,54,32,5,32
2009,1,6,9,30,39,763,209,39,763,209
2009,1,6,10,30,46,883,350,46,883,350
2009,1,6,11,30,50,937,449,50,937,449
2009,1,6,12,30,56,943,492,56,943,492
2009,1,6,13,30,57,934,477,57,934,477
2009,1,6,14,30,55,895,404,55,895,404
2009,1,6,15,30,47,821,284,25,0,25
2009,1,6,16,30,34,631,129,64,0,64
2009,1,6,17,30,0,0,0,0,0,0
2009,1,6,18,30,0,0,0,0,0,0
2009,1,6,19,30,0,0,0,0,0,0
2009,1,6,20,30,0,0,0,0,0,0
2009,1,6,21,30,0,0,0,0,0,0
2009,1,6,22,30,0,0,0,0,0,0
2009,1,6,23,30,0,0,0,0,0,0
2009,1,7,0,30,0,0,0,0,0,0
2009,1,7,1,30,0,0,0,0,0,0
2009,1,7,2,30,0,0,0,0,0,0
2009,1,7,3,30,0,0,0,0,0,0
2009,1,7,4,30,0,0,0,0,0,0
2009,1,7,5,30,0,0,0,0,0,0
2009,1,7,6,30,0,0,0,0,0,0
2009,1,7,7,30,0,0,0,0,0,0
2009,1,7,8,30,22,409,51,17,0,17
2009,1,7,9,30,44,709,202,74,6,75
2009,1,7,10,30,51,843,342,188,124,231
2009,1,7,11,30,51,907,439,244,207,332
2009,1,7,12,30,50,927,480,257,247,371
2009,1,7,13,30,51,920,467,195,404,378
2009,1,7,14,30,50,879,396,234,113,278
2009,1,7,15,30,43,804,277,76,4,77
2009,1,7,16,30,31,628,127,67,8,68
2009,1,7,17,30,0,0,0,0,0,0
2009,1,7,18,30,0,0,0,0,0,0
2009,1,7,19,30,0,0,0,0,0,0
2009,1,7,20,30,0,0,0,0,0,0
2009,1,7,21,30,0,0,0,0,0,0
2009,1,7,22,30,0,0,0,0,0,0
2009,1,7,23,30,0,0,0,0,0,0
2009,1,8,0,30,0,0,0,0,0,0
2009,1,8,1,30,0,0,0,0,0,0
2009,1,8,2,30,0,0,0,0,0,0
2009,1,8,3,30,0,0,0,0,0,0
2009,1,8,4,30,0,0,0,0,0,0
2009,1,8,5,30,0,0,0,0,0,0
2009,1,8,6,30,0,0,0,0,0,0
2009,1,8,7,30,0,0,0,0,0,0
2009,1,8,8,30,18,462,51,18,462,51
2009,1,8,9,30,33,748,201,33,748,201
2009,1,8,10,30,41,862,339,41,862,339
2009,1,8,11,30,45,914,437,45,914,437
2009,1,8,12,30,57,919,485,57,919,485
2009,1,8,13,30,56,911,470,56,911,470
2009,1,8,14,30,51,883,401,51,883,401
2009,1,8,15,30,46,801,282,46,801,282
2009,1,8,16,30,33,628,131,33,628,131
2009,1,8,17,30,0,0,0,0,0,0
2009,1,8,18,30,0,0,0,0,0,0
2009,1,8,19,30,0,0,0,0,0,0
2009,1,8,20,30,0,0,0,0,0,0
2009,1,8,21,30,0,0,0,0,0,0
2009,1,8,22,30,0,0,0,0,0,0
2009,1,8,23,30,0,0,0,0,0,0
2009,1,9,0,30,0,0,0,0,0,0
2009,1,9,1,30,0,0,0,0,0,0
2009,1,9,2,30,0,0,0,0,0,0
2009,1,9,3,30,0,0,0,0,0,0
2009,1,9,4,30,0,0,0,0,0,0
