Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623099,-,-,-,40.01,-99.74,-6,705,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2005,1,1,0,30,0,0,0,0,0,0
2005,1,1,1,30,0,0,0,0,0,0
2005,1,1,2,30,0,0,0,0,0,0
2005,1,1,3,30,0,0,0,0,0,0
2005,1,1,4,30,0,0,0,0,0,0
2005,1,1,5,30,0,0,0,0,0,0
2005,1,1,6,30,0,0,0,0,0,0
2005,1,1,7,30,0,0,0,0,0,0
2005,1,1,8,30,26,302,47,11,0,11
2005,1,1,9,30,54,628,193,28,0,28
2005,1,1,10,30,68,777,332,50,0,50
2005,1,1,11,30,74,845,429,132,6,134
2005,1,1,12,30,75,873,471,193,30,207
2005,1,1,13,30,73,867,455,146,8,150
2005,1,1,14,30,65,840,384,90,0,90
2005,1,1,15,30,54,765,265,87,1,87
2005,1,1,16,30,36,564,113,70,24,73
2005,1,1,17,30,0,0,0,0,0,0
2005,1,1,18,30,0,0,0,0,0,0
2005,1,1,19,30,0,0,0,0,0,0
2005,1,1,20,30,0,0,0,0,0,0
2005,1,1,21,30,0,0,0,0,0,0
2005,1,1,22,30,0,0,0,0,0,0
2005,1,1,23,30,0,0,0,0,0,0
2005,1,2,0,30,0,0,0,0,0,0
2005,1,2,1,30,0,0,0,0,0,0
2005,1,2,2,30,0,0,0,0,0,0
2005,1,2,3,30,0,0,0,0,0,0
2005,1,2,4,30,0,0,0,0,0,0
2005,1,2,5,30,0,0,0,0,0,0
2005,1,2,6,30,0,0,0,0,0,0
2005,1,2,7,30,0,0,0,0,0,0
2005,1,2,8,30,25,379,51,21,0,21
2005,1,2,9,30,48,704,204,90,2,90
2005,1,2,10,30,60,834,344,138,427,283
2005,1,2,11,30,65,894,442,175,423,353
2005,1,2,12,30,68,915,484,174,488,396
2005,1,2,13,30,68,905,467,219,289,347
2005,1,2,14,30,64,856,391,200,104,240
2005,1,2,15,30,55,765,268,138,46,151
2005,1,2,16,30,38,546,114,55,5,56
2005,1,2,17,30,0,0,0,0,0,0
2005,1,2,18,30,0,0,0,0,0,0
2005,1,2,19,30,0,0,0,0,0,0
2005,1,2,20,30,0,0,0,0,0,0
2005,1,2,21,30,0,0,0,0,0,0
2005,1,2,22,30,0,0,0,0,0,0
2005,1,2,23,30,0,0,0,0,0,0
2005,1,3,0,30,0,0,0,0,0,0
2005,1,3,1,30,0,0,0,0,0,0
2005,1,3,2,30,0,0,0,0,0,0
2005,1,3,3,30,0,0,0,0,0,0
2005,1,3,4,30,0,0,0,0,0,0
2005,1,3,5,30,0,0,0,0,0,0
2005,1,3,6,30,0,0,0,0,0,0
2005,1,3,7,30,0,0,0,0,0,0
2005,1,3,8,30,27,282,47,27,282,47
2005,1,3,9,30,58,605,192,58,605,192
2005,1,3,10,30,74,747,329,74,747,329
2005,1,3,11,30,81,821,427,74,0,74
2005,1,3,12,30,83,848,470,83,848,470
2005,1,3,13,30,81,843,455,81,843,455
2005,1,3,14,30,74,811,385,74,811,385
2005,1,3,15,30,61,726,265,61,726,265
2005,1,3,16,30,40,528,115,40,528,115
2005,1,3,17,30,0,0,0,0,0,0
2005,1,3,18,30,0,0,0,0,0,0
2005,1,3,19,30,0,0,0,0,0,0
2005,1,3,20,30,0,0,0,0,0,0
2005,1,3,21,30,0,0,0,0,0,0
2005,1,3,22,30,0,0,0,0,0,0
2005,1,3,23,30,0,0,0,0,0,0
2005,1,4,0,30,0,0,0,0,0,0
2005,1,4,1,30,0,0,0,0,0,0
2005,1,4,2,30,0,0,0,0,0,0
2005,1,4,3,30,0,0,0,0,0,0
2005,1,4,4,30,0,0,0,0,0,0
2005,1,4,5,30,0,0,0,0,0,0
2005,1,4,6,30,0,0,0,0,0,0
2005,1,4,7,30,0,0,0,0,0,0
2005,1,4,8,30,29,221,45,14,0,14
2005,1,4,9,30,74,512,187,27,0,27
2005,1,4,10,30,105,640,324,18,0,18
2005,1,4,11,30,122,713,423,48,0,48
2005,1,4,12,30,131,733,468,35,0,35
2005,1,4,13,30,127,735,454,101,0,101
2005,1,4,14,30,114,693,381,91,0,91
2005,1,4,15,30,91,592,259,46,0,46
2005,1,4,16,30,54,399,111,26,0,26
2005,1,4,17,30,0,0,0,0,0,0
2005,1,4,18,30,0,0,0,0,0,0
2005,1,4,19,30,0,0,0,0,0,0
2005,1,4,20,30,0,0,0,0,0,0
2005,1,4,21,30,0,0,0,0,0,0
2005,1,4,22,30,0,0,0,0,0,0
2005,1,4,23,30,0,0,0,0,0,0
2005,1,5,0,30,0,0,0,0,0,0
2005,1,5,1,30,0,0,0,0,0,0
2005,1,5,2,30,0,0,0,0,0,0
2005,1,5,3,30,0,0,0,0,0,0
2005,1,5,4,30,0,0,0,0,0,0
2005,1,5,5,30,0,0,0,0,0,0
2005,1,5,6,30,0,0,0,0,0,0
2005,1,5,7,30,0,0,0,0,0,0
2005,1,5,8,30,29,263,48,29,263,48
2005,1,5,9,30,67,600,200,113,2,113
2005,1,5,10,30,89,749,346,32,0,32
2005,1,5,11,30,101,820,449,130,0,130
2005,1,5,12,30,104,850,495,25,0,25
2005,1,5,13,30,100,849,480,128,1,128
2005,1,5,14,30,90,820,408,99,0,100
2005,1,5,15,30,73,732,282,36,0,36
2005,1,5,16,30,46,528,125,82,12,83
2005,1,5,17,30,0,0,0,0,0,0
2005,1,5,18,30,0,0,0,0,0,0
2005,1,5,19,30,0,0,0,0,0,0
2005,1,5,20,30,0,0,0,0,0,0
2005,1,5,21,30,0,0,0,0,0,0
2005,1,5,22,30,0,0,0,0,0,0
2005,1,5,23,30,0,0,0,0,0,0
2005,1,6,0,30,0,0,0,0,0,0
2005,1,6,1,30,0,0,0,0,0,0
2005,1,6,2,30,0,0,0,0,0,0
2005,1,6,3,30,0,0,0,0,0,0
2005,1,6,4,30,0,0,0,0,0,0
2005,1,6,5,30,0,0,0,0,0,0
2005,1,6,6,30,0,0,0,0,0,0
2005,1,6,7,30,0,0,0,0,0,0
2005,1,6,8,30,23,449,55,18,0,18
2005,1,6,9,30,47,754,215,47,754,215
2005,1,6,10,30,61,865,359,61,865,359
2005,1,6,11,30,70,919,461,70,919,461
2005,1,6,12,30,74,938,507,74,938,507
2005,1,6,13,30,74,930,492,74,930,492
2005,1,6,14,30,68,893,417,68,893,417
2005,1,6,15,30,57,809,291,57,809,291
2005,1,6,16,30,38,623,132,38,623,132
2005,1,6,17,30,0,0,0,0,0,0
2005,1,6,18,30,0,0,0,0,0,0
2005,1,6,19,30,0,0,0,0,0,0
2005,1,6,20,30,0,0,0,0,0,0
2005,1,6,21,30,0,0,0,0,0,0
2005,1,6,22,30,0,0,0,0,0,0
2005,1,6,23,30,0,0,0,0,0,0
2005,1,7,0,30,0,0,0,0,0,0
2005,1,7,1,30,0,0,0,0,0,0
2005,1,7,2,30,0,0,0,0,0,0
2005,1,7,3,30,0,0,0,0,0,0
2005,1,7,4,30,0,0,0,0,0,0
2005,1,7,5,30,0,0,0,0,0,0
2005,1,7,6,30,0,0,0,0,0,0
2005,1,7,7,30,0,0,0,0,0,0
2005,1,7,8,30,23,451,56,25,0,25
2005,1,7,9,30,47,765,218,47,765,218
2005,1,7,10,30,59,891,367,59,891,367
2005,1,7,11,30,65,947,470,65,947,470
2005,1,7,12,30,66,970,516,66,970,516
2005,1,7,13,30,64,966,501,64,966,501
2005,1,7,14,30,61,931,427,61,931,427
2005,1,7,15,30,53,839,297,53,839,297
2005,1,7,16,30,38,652,137,38,652,137
2005,1,7,17,30,0,0,0,0,0,0
2005,1,7,18,30,0,0,0,0,0,0
2005,1,7,19,30,0,0,0,0,0,0
2005,1,7,20,30,0,0,0,0,0,0
2005,1,7,21,30,0,0,0,0,0,0
2005,1,7,22,30,0,0,0,0,0,0
2005,1,7,23,30,0,0,0,0,0,0
2005,1,8,0,30,0,0,0,0,0,0
2005,1,8,1,30,0,0,0,0,0,0
2005,1,8,2,30,0,0,0,0,0,0
2005,1,8,3,30,0,0,0,0,0,0
2005,1,8,4,30,0,0,0,0,0,0
2005,1,8,5,30,0,0,0,0,0,0
2005,1,8,6,30,0,0,0,0,0,0
2005,1,8,7,30,0,0,0,0,0,0
2005,1,8,8,30,25,401,53,17,0,17
2005,1,8,9,30,52,719,213,112,13,115
2005,1,8,10,30,66,841,357,41,0,41
2005,1,8,11,30,73,903,460,112,1,113
2005,1,8,12,30,76,925,507,148,1,149
2005,1,8,13,30,74,922,493,144,1,145
2005,1,8,14,30,67,889,419,86,0,86
2005,1,8,15,30,55,807,293,63,0,63
2005,1,8,16,30,37,631,136,15,0,15
2005,1,8,17,30,0,0,0,0,0,0
2005,1,8,18,30,0,0,0,0,0,0
2005,1,8,19,30,0,0,0,0,0,0
2005,1,8,20,30,0,0,0,0,0,0
2005,1,8,21,30,0,0,0,0,0,0
2005,1,8,22,30,0,0,0,0,0,0
2005,1,8,23,30,0,0,0,0,0,0
2005,1,9,0,30,0,0,0,0,0,0
2005,1,9,1,30,0,0,0,0,0,0
2005,1,9,2,30,0,0,0,0,0,0
2005,1,9,3,30,0,0,0,0,0,0
2005,1,9,4,30,0,0,0,0,0,0
2005,1,9,5,30,0,0,0,0,0,0
2005,1,9,6,30,0,0,0,0,0,0
2005,1,9,7,30,0,0,0,0,0,0
2005,1,9,8,30,20,476,55,18,0,18
2005,1,9,9,30,39,769,212,39,769,212
2005,1,9,10,30,50,883,357,50,883,357
2005,1,9,11,30,59,926,458,59,926,458
2005,1,9,12,30,65,941,505,172,4,174
2005,1,9,13,30,64,935,491,227,27,239
2005,1,9,14,30,58,904,418,207,4,209
2005,1,9,15,30,51,823,296,51,823,296
2005,1,9,16,30,36,642,138,88,156,113
2005,1,9,17,30,0,0,0,0,0,0
2005,1,9,18,30,0,0,0,0,0,0
2005,1,9,19,30,0,0,0,0,0,0
2005,1,9,20,30,0,0,0,0,0,0
2005,1,9,21,30,0,0,0,0,0,0
2005,1,9,22,30,0,0,0,0,0,0
2005,1,9,23,30,0,0,0,0,0,0
2005,1,10,0,30,0,0,0,0,0,0
2005,1,10,1,30,0,0,0,0,0,0
2005,1,10,2,30,0,0,0,0,0,0
2005,1,10,3,30,0,0,0,0,0,0
2005,1,10,4,30,0,0,0,0,0,0
2005,1,10,5,30,0,0,0,0,0,0
2005,1,10,6,30,0,0,0,0,0,0
2005,1,10,7,30,0,0,0,0,0,0
2005,1,10,8,30,26,365,52,15,0,15
2005,1,10,9,30,54,676,207,19,0,19
2005,1,10,10,30,69,808,352,41,0,41
2005,1,10,11,30,77,871,454,104,1,104
2005,1,10,12,30,81,894,501,210,9,214
2005,1,10,13,30,78,893,488,283,189,370
2005,1,10,14,30,69,864,416,186,12,191
2005,1,10,15,30,59,783,294,175,189,232
2005,1,10,16,30,41,595,137,17,0,17
2005,1,10,17,30,0,0,0,0,0,0
2005,1,10,18,30,0,0,0,0,0,0
2005,1,10,19,30,0,0,0,0,0,0
2005,1,10,20,30,0,0,0,0,0,0
2005,1,10,21,30,0,0,0,0,0,0
2005,1,10,22,30,0,0,0,0,0,0
2005,1,10,23,30,0,0,0,0,0,0
2005,1,11,0,30,0,0,0,0,0,0
2005,1,11,1,30,0,0,0,0,0,0
2005,1,11,2,30,0,0,0,0,0,0
2005,1,11,3,30,0,0,0,0,0,0
2005,1,11,4,30,0,0,0,0,0,0
2005,1,11,5,30,0,0,0,0,0,0
2005,1,11,6,30,0,0,0,0,0,0
2005,1,11,7,30,0,0,0,0,0,0
2005,1,11,8,30,26,353,52,22,0,22
2005,1,11,9,30,56,664,208,43,0,43
2005,1,11,10,30,74,793,352,26,0,26
2005,1,11,11,30,84,855,456,234,35,250
2005,1,11,12,30,87,885,506,150,0,150
2005,1,11,13,30,85,882,493,164,0,164
2005,1,11,14,30,78,848,421,145,0,145
2005,1,11,15,30,67,761,298,69,0,69
2005,1,11,16,30,46,576,141,29,0,29
2005,1,11,17,30,0,0,0,0,0,0
2005,1,11,18,30,0,0,0,0,0,0
2005,1,11,19,30,0,0,0,0,0,0
2005,1,11,20,30,0,0,0,0,0,0
2005,1,11,21,30,0,0,0,0,0,0
2005,1,11,22,30,0,0,0,0,0,0
2005,1,11,23,30,0,0,0,0,0,0
2005,1,12,0,30,0,0,0,0,0,0
2005,1,12,1,30,0,0,0,0,0,0
2005,1,12,2,30,0,0,0,0,0,0
2005,1,12,3,30,0,0,0,0,0,0
2005,1,12,4,30,0,0,0,0,0,0
2005,1,12,5,30,0,0,0,0,0,0
2005,1,12,6,30,0,0,0,0,0,0
2005,1,12,7,30,0,0,0,0,0,0
2005,1,12,8,30,27,354,53,20,0,20
2005,1,12,9,30,56,669,209,134,55,146
2005,1,12,10,30,74,798,356,201,40,215
2005,1,12,11,30,87,851,458,106,0,107
2005,1,12,12,30,96,863,505,113,0,113
2005,1,12,13,30,96,859,495,218,1,218
2005,1,12,14,30,86,826,423,36,0,36
2005,1,12,15,30,72,745,299,170,5,172
2005,1,12,16,30,48,566,144,77,8,78
2005,1,12,17,30,0,0,0,0,0,0
2005,1,12,18,30,0,0,0,0,0,0
2005,1,12,19,30,0,0,0,0,0,0
2005,1,12,20,30,0,0,0,0,0,0
2005,1,12,21,30,0,0,0,0,0,0
2005,1,12,22,30,0,0,0,0,0,0
2005,1,12,23,30,0,0,0,0,0,0
2005,1,13,0,30,0,0,0,0,0,0
2005,1,13,1,30,0,0,0,0,0,0
2005,1,13,2,30,0,0,0,0,0,0
2005,1,13,3,30,0,0,0,0,0,0
2005,1,13,4,30,0,0,0,0,0,0
2005,1,13,5,30,0,0,0,0,0,0
2005,1,13,6,30,0,0,0,0,0,0
2005,1,13,7,30,0,0,0,0,0,0
2005,1,13,8,30,25,446,59,25,446,59
2005,1,13,9,30,50,749,223,50,749,223
2005,1,13,10,30,67,866,373,67,866,373
2005,1,13,11,30,77,919,480,77,919,480
2005,1,13,12,30,79,944,530,79,944,530
2005,1,13,13,30,78,941,517,78,941,517
2005,1,13,14,30,72,917,448,72,917,448
2005,1,13,15,30,66,820,319,66,820,319
2005,1,13,16,30,45,651,156,45,651,156
2005,1,13,17,30,0,0,0,0,0,0
2005,1,13,18,30,0,0,0,0,0,0
2005,1,13,19,30,0,0,0,0,0,0
2005,1,13,20,30,0,0,0,0,0,0
2005,1,13,21,30,0,0,0,0,0,0
2005,1,13,22,30,0,0,0,0,0,0
