Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623099,-,-,-,40.01,-99.74,-6,705,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2019,1,1,0,30,0,0,0,0,0,0
2019,1,1,1,30,0,0,0,0,0,0
2019,1,1,2,30,0,0,0,0,0,0
2019,1,1,3,30,0,0,0,0,0,0
2019,1,1,4,30,0,0,0,0,0,0
2019,1,1,5,30,0,0,0,0,0,0
2019,1,1,6,30,0,0,0,0,0,0
2019,1,1,7,30,0,0,0,0,0,0
2019,1,1,8,30,27,378,54,30,2,30
2019,1,1,9,30,52,701,207,69,1,69
2019,1,1,10,30,67,828,349,206,117,246
2019,1,1,11,30,82,870,447,237,264,348
2019,1,1,12,30,92,873,488,199,29,212
2019,1,1,13,30,88,870,471,284,36,300
2019,1,1,14,30,79,835,395,255,90,289
2019,1,1,15,30,63,747,269,149,25,156
2019,1,1,16,30,40,540,114,48,1,48
2019,1,1,17,30,3,25,2,1,0,1
2019,1,1,18,30,0,0,0,0,0,0
2019,1,1,19,30,0,0,0,0,0,0
2019,1,1,20,30,0,0,0,0,0,0
2019,1,1,21,30,0,0,0,0,0,0
2019,1,1,22,30,0,0,0,0,0,0
2019,1,1,23,30,0,0,0,0,0,0
2019,1,2,0,30,0,0,0,0,0,0
2019,1,2,1,30,0,0,0,0,0,0
2019,1,2,2,30,0,0,0,0,0,0
2019,1,2,3,30,0,0,0,0,0,0
2019,1,2,4,30,0,0,0,0,0,0
2019,1,2,5,30,0,0,0,0,0,0
2019,1,2,6,30,0,0,0,0,0,0
2019,1,2,7,30,0,0,0,0,0,0
2019,1,2,8,30,21,518,58,21,518,58
2019,1,2,9,30,38,796,214,38,796,214
2019,1,2,10,30,48,900,355,48,900,355
2019,1,2,11,30,58,937,452,58,937,452
2019,1,2,12,30,64,951,497,64,951,497
2019,1,2,13,30,63,938,477,63,938,477
2019,1,2,14,30,60,897,402,60,897,402
2019,1,2,15,30,52,806,276,52,806,276
2019,1,2,16,30,35,614,120,35,614,120
2019,1,2,17,30,3,38,2,3,38,2
2019,1,2,18,30,0,0,0,0,0,0
2019,1,2,19,30,0,0,0,0,0,0
2019,1,2,20,30,0,0,0,0,0,0
2019,1,2,21,30,0,0,0,0,0,0
2019,1,2,22,30,0,0,0,0,0,0
2019,1,2,23,30,0,0,0,0,0,0
2019,1,3,0,30,0,0,0,0,0,0
2019,1,3,1,30,0,0,0,0,0,0
2019,1,3,2,30,0,0,0,0,0,0
2019,1,3,3,30,0,0,0,0,0,0
2019,1,3,4,30,0,0,0,0,0,0
2019,1,3,5,30,0,0,0,0,0,0
2019,1,3,6,30,0,0,0,0,0,0
2019,1,3,7,30,0,0,0,0,0,0
2019,1,3,8,30,22,483,56,22,483,56
2019,1,3,9,30,40,779,212,40,779,212
2019,1,3,10,30,50,895,356,50,895,356
2019,1,3,11,30,57,945,456,57,945,456
2019,1,3,12,30,62,961,501,62,961,501
2019,1,3,13,30,60,956,484,60,956,484
2019,1,3,14,30,55,922,408,55,922,408
2019,1,3,15,30,45,842,281,45,842,281
2019,1,3,16,30,31,650,123,31,650,123
2019,1,3,17,30,4,45,3,4,45,3
2019,1,3,18,30,0,0,0,0,0,0
2019,1,3,19,30,0,0,0,0,0,0
2019,1,3,20,30,0,0,0,0,0,0
2019,1,3,21,30,0,0,0,0,0,0
2019,1,3,22,30,0,0,0,0,0,0
2019,1,3,23,30,0,0,0,0,0,0
2019,1,4,0,30,0,0,0,0,0,0
2019,1,4,1,30,0,0,0,0,0,0
2019,1,4,2,30,0,0,0,0,0,0
2019,1,4,3,30,0,0,0,0,0,0
2019,1,4,4,30,0,0,0,0,0,0
2019,1,4,5,30,0,0,0,0,0,0
2019,1,4,6,30,0,0,0,0,0,0
2019,1,4,7,30,0,0,0,0,0,0
2019,1,4,8,30,21,451,53,21,451,53
2019,1,4,9,30,38,745,203,38,745,203
2019,1,4,10,30,47,861,342,47,861,342
2019,1,4,11,30,58,906,441,58,906,441
2019,1,4,12,30,66,917,486,66,917,486
2019,1,4,13,30,63,915,470,63,915,470
2019,1,4,14,30,59,878,397,59,878,397
2019,1,4,15,30,51,790,274,51,790,274
2019,1,4,16,30,34,601,121,34,601,121
2019,1,4,17,30,4,38,3,4,38,3
2019,1,4,18,30,0,0,0,0,0,0
2019,1,4,19,30,0,0,0,0,0,0
2019,1,4,20,30,0,0,0,0,0,0
2019,1,4,21,30,0,0,0,0,0,0
2019,1,4,22,30,0,0,0,0,0,0
2019,1,4,23,30,0,0,0,0,0,0
2019,1,5,0,30,0,0,0,0,0,0
2019,1,5,1,30,0,0,0,0,0,0
2019,1,5,2,30,0,0,0,0,0,0
2019,1,5,3,30,0,0,0,0,0,0
2019,1,5,4,30,0,0,0,0,0,0
2019,1,5,5,30,0,0,0,0,0,0
2019,1,5,6,30,0,0,0,0,0,0
2019,1,5,7,30,0,0,0,0,0,0
2019,1,5,8,30,21,459,54,21,459,54
2019,1,5,9,30,39,761,208,39,761,208
2019,1,5,10,30,48,877,349,48,877,349
2019,1,5,11,30,58,925,450,58,925,450
2019,1,5,12,30,63,939,495,63,939,495
2019,1,5,13,30,64,930,480,64,930,480
2019,1,5,14,30,62,889,406,62,889,406
2019,1,5,15,30,55,795,281,55,795,281
2019,1,5,16,30,37,597,125,47,446,112
2019,1,5,17,30,4,35,3,2,0,2
2019,1,5,18,30,0,0,0,0,0,0
2019,1,5,19,30,0,0,0,0,0,0
2019,1,5,20,30,0,0,0,0,0,0
2019,1,5,21,30,0,0,0,0,0,0
2019,1,5,22,30,0,0,0,0,0,0
2019,1,5,23,30,0,0,0,0,0,0
2019,1,6,0,30,0,0,0,0,0,0
2019,1,6,1,30,0,0,0,0,0,0
2019,1,6,2,30,0,0,0,0,0,0
2019,1,6,3,30,0,0,0,0,0,0
2019,1,6,4,30,0,0,0,0,0,0
2019,1,6,5,30,0,0,0,0,0,0
2019,1,6,6,30,0,0,0,0,0,0
2019,1,6,7,30,0,0,0,0,0,0
2019,1,6,8,30,28,310,50,20,0,20
2019,1,6,9,30,56,632,197,58,2,58
2019,1,6,10,30,70,767,334,121,19,128
2019,1,6,11,30,78,829,431,98,1,98
2019,1,6,12,30,81,852,474,219,225,323
2019,1,6,13,30,76,856,460,223,207,316
2019,1,6,14,30,69,821,389,129,595,361
2019,1,6,15,30,58,737,270,139,141,180
2019,1,6,16,30,38,562,122,44,0,44
2019,1,6,17,30,5,41,4,1,0,1
2019,1,6,18,30,0,0,0,0,0,0
2019,1,6,19,30,0,0,0,0,0,0
2019,1,6,20,30,0,0,0,0,0,0
2019,1,6,21,30,0,0,0,0,0,0
2019,1,6,22,30,0,0,0,0,0,0
